Date, Time,Power
24.07.2022,08:00:00,267.2
24.07.2022,08:15:00,336
24.07.2022,08:30:00,403.2
24.07.2022,08:45:00,475.2
24.07.2022,09:00:00,552
24.07.2022,09:15:00,620.8
24.07.2022,09:30:00,686.4
24.07.2022,09:45:00,750.4
24.07.2022,10:00:00,820.8
24.07.2022,10:15:00,880
24.07.2022,10:30:00,892.8
24.07.2022,10:45:00,974.4
24.07.2022,11:00:00,1009.6
24.07.2022,11:15:00,1068.8
24.07.2022,11:30:00,1094.4
24.07.2022,11:45:00,1113.6
24.07.2022,12:00:00,1064
24.07.2022,12:15:00,1072
24.07.2022,12:30:00,987.2
24.07.2022,12:45:00,1273.6
24.07.2022,13:00:00,200
24.07.2022,13:15:00,347.2
24.07.2022,13:30:00,886.4
24.07.2022,13:45:00,97.6
24.07.2022,14:00:00,196.8
24.07.2022,14:15:00,184
24.07.2022,14:30:00,182.4
24.07.2022,14:45:00,680
24.07.2022,15:00:00,600
24.07.2022,15:15:00,758.4
24.07.2022,15:30:00,384
24.07.2022,15:45:00,1000
24.07.2022,16:00:00,872
24.07.2022,16:15:00,1043.2
24.07.2022,16:30:00,982.4
24.07.2022,16:45:00,817.6
24.07.2022,17:00:00,643.2
24.07.2022,17:15:00,809.6
24.07.2022,17:30:00,737.6
24.07.2022,17:45:00,513.6
24.07.2022,18:00:00,398.4
24.07.2022,18:15:00,475.2
24.07.2022,18:30:00,424
24.07.2022,18:45:00,329.6
24.07.2022,19:00:00,238.4
24.07.2022,19:15:00,172.8
24.07.2022,19:30:00,118.4
24.07.2022,19:45:00,78.4
24.07.2022,20:00:00,52.8
24.07.2022,20:15:00,38.4
24.07.2022,20:30:00,28.8
24.07.2022,20:45:00,17.6
24.07.2022,21:00:00,9.6
24.07.2022,21:15:00,0
24.07.2022,21:30:00,0
24.07.2022,21:45:00,0
24.07.2022,22:00:00,0
24.07.2022,22:15:00,0
24.07.2022,22:30:00,0
24.07.2022,22:45:00,0
24.07.2022,23:00:00,0
24.07.2022,23:15:00,0
24.07.2022,23:30:00,0
24.07.2022,23:45:00,0
25.07.2022,00:00:00,0
25.07.2022,00:15:00,0
25.07.2022,00:30:00,0
25.07.2022,00:45:00,0
25.07.2022,01:00:00,0
25.07.2022,01:15:00,0
25.07.2022,01:30:00,0
25.07.2022,01:45:00,0
25.07.2022,02:00:00,0
25.07.2022,02:15:00,0
25.07.2022,02:30:00,0
25.07.2022,02:45:00,0
25.07.2022,03:00:00,0
25.07.2022,03:15:00,0
25.07.2022,03:30:00,0
25.07.2022,03:45:00,0
25.07.2022,04:00:00,0
25.07.2022,04:15:00,0
25.07.2022,04:30:00,0
25.07.2022,04:45:00,0
25.07.2022,05:00:00,0
25.07.2022,05:15:00,0
25.07.2022,05:30:00,0
25.07.2022,05:45:00,0
25.07.2022,06:00:00,4.8
25.07.2022,06:15:00,19.2
25.07.2022,06:30:00,28.8
25.07.2022,06:45:00,38.4
25.07.2022,07:00:00,59.2
25.07.2022,07:15:00,91.2
25.07.2022,07:30:00,140.8
25.07.2022,07:45:00,196.8
25.07.2022,08:00:00,260.8
25.07.2022,08:15:00,329.6
25.07.2022,08:30:00,411.2
25.07.2022,08:45:00,488
25.07.2022,09:00:00,563.2
25.07.2022,09:15:00,633.6
25.07.2022,09:30:00,705.6
25.07.2022,09:45:00,771.2
25.07.2022,10:00:00,830.4
25.07.2022,10:15:00,888
25.07.2022,10:30:00,944
25.07.2022,10:45:00,990.4
25.07.2022,11:00:00,1033.6
25.07.2022,11:15:00,1070.4
25.07.2022,11:30:00,1100.8
25.07.2022,11:45:00,1131.2
25.07.2022,12:00:00,1160
25.07.2022,12:15:00,1174.4
25.07.2022,12:30:00,1177.6
25.07.2022,12:45:00,1179.2
25.07.2022,13:00:00,1190.4
25.07.2022,13:15:00,1190.4
25.07.2022,13:30:00,1208
25.07.2022,13:45:00,1206.4
25.07.2022,14:00:00,1224
25.07.2022,14:15:00,1075.2
25.07.2022,14:30:00,998.4
25.07.2022,14:45:00,1179.2
25.07.2022,15:00:00,1161.6
25.07.2022,15:15:00,1139.2
25.07.2022,15:30:00,1124.8
25.07.2022,15:45:00,828.8
25.07.2022,16:00:00,896
25.07.2022,16:15:00,838.4
25.07.2022,16:30:00,350.4
25.07.2022,16:45:00,588.8
25.07.2022,17:00:00,377.6
25.07.2022,17:15:00,656
25.07.2022,17:30:00,329.6
25.07.2022,17:45:00,171.2
25.07.2022,18:00:00,110.4
25.07.2022,18:15:00,192
25.07.2022,18:30:00,222.4
25.07.2022,18:45:00,128
25.07.2022,19:00:00,174.4
25.07.2022,19:15:00,128
25.07.2022,19:30:00,176
25.07.2022,19:45:00,121.6
25.07.2022,20:00:00,33.6
25.07.2022,20:15:00,11.2
25.07.2022,20:30:00,17.6
25.07.2022,20:45:00,12.8
25.07.2022,21:00:00,1.6
25.07.2022,21:15:00,0
25.07.2022,21:30:00,0
25.07.2022,21:45:00,0
25.07.2022,22:00:00,0
25.07.2022,22:15:00,0
25.07.2022,22:30:00,0
25.07.2022,22:45:00,0
25.07.2022,23:00:00,0
25.07.2022,23:15:00,0
25.07.2022,23:30:00,0
25.07.2022,23:45:00,0
26.07.2022,00:00:00,0
26.07.2022,00:15:00,0
26.07.2022,00:30:00,0
26.07.2022,00:45:00,0
26.07.2022,01:00:00,0
26.07.2022,01:15:00,0
26.07.2022,01:30:00,0
26.07.2022,01:45:00,0
26.07.2022,02:00:00,0
26.07.2022,02:15:00,0
26.07.2022,02:30:00,0
26.07.2022,02:45:00,0
26.07.2022,03:00:00,0
26.07.2022,03:15:00,0
26.07.2022,03:30:00,0
26.07.2022,03:45:00,0
26.07.2022,04:00:00,0
26.07.2022,04:15:00,0
26.07.2022,04:30:00,0
26.07.2022,04:45:00,0
26.07.2022,05:00:00,0
26.07.2022,05:15:00,0
26.07.2022,05:30:00,0
26.07.2022,05:45:00,0
26.07.2022,06:00:00,0
26.07.2022,06:15:00,14.4
26.07.2022,06:30:00,33.6
26.07.2022,06:45:00,46.4
26.07.2022,07:00:00,64
26.07.2022,07:15:00,89.6
26.07.2022,07:30:00,124.8
26.07.2022,07:45:00,94.4
26.07.2022,08:00:00,120
26.07.2022,08:15:00,249.6
26.07.2022,08:30:00,411.2
26.07.2022,08:45:00,462.4
26.07.2022,09:00:00,568
26.07.2022,09:15:00,161.6
26.07.2022,09:30:00,721.6
26.07.2022,09:45:00,800
26.07.2022,10:00:00,868.8
26.07.2022,10:15:00,940.8
26.07.2022,10:30:00,819.2
26.07.2022,10:45:00,1088
26.07.2022,11:00:00,944
26.07.2022,11:15:00,1164.8
26.07.2022,11:30:00,1177.6
26.07.2022,11:45:00,832
26.07.2022,12:00:00,987.2
26.07.2022,12:15:00,1308.8
26.07.2022,12:30:00,1078.4
26.07.2022,12:45:00,875.2
26.07.2022,13:00:00,873.6
26.07.2022,13:15:00,678.4
26.07.2022,13:30:00,569.6
26.07.2022,13:45:00,950.4
26.07.2022,14:00:00,889.6
26.07.2022,14:15:00,1233.6
26.07.2022,14:30:00,976
26.07.2022,14:45:00,1288
26.07.2022,15:00:00,1252.8
26.07.2022,15:15:00,1220.8
26.07.2022,15:30:00,1028.8
26.07.2022,15:45:00,1152
26.07.2022,16:00:00,1049.6
26.07.2022,16:15:00,1062.4
26.07.2022,16:30:00,740.8
26.07.2022,16:45:00,854.4
26.07.2022,17:00:00,280
26.07.2022,17:15:00,513.6
26.07.2022,17:30:00,596.8
26.07.2022,17:45:00,200
26.07.2022,18:00:00,192
26.07.2022,18:15:00,312
26.07.2022,18:30:00,392
26.07.2022,18:45:00,198.4
26.07.2022,19:00:00,134.4
26.07.2022,19:15:00,163.2
26.07.2022,19:30:00,144
26.07.2022,19:45:00,91.2
26.07.2022,20:00:00,59.2
26.07.2022,20:15:00,51.2
26.07.2022,20:30:00,46.4
26.07.2022,20:45:00,20.8
26.07.2022,21:00:00,6.4
26.07.2022,21:15:00,0
26.07.2022,21:30:00,0
26.07.2022,21:45:00,0
26.07.2022,22:00:00,0
26.07.2022,22:15:00,0
26.07.2022,22:30:00,0
26.07.2022,22:45:00,0
26.07.2022,23:00:00,0
26.07.2022,23:15:00,0
26.07.2022,23:30:00,0
26.07.2022,23:45:00,0
27.07.2022,00:00:00,0
27.07.2022,00:15:00,0
27.07.2022,00:30:00,0
27.07.2022,00:45:00,0
27.07.2022,01:00:00,0
27.07.2022,01:15:00,0
27.07.2022,01:30:00,0
27.07.2022,01:45:00,0
27.07.2022,02:00:00,0
27.07.2022,02:15:00,0
27.07.2022,02:30:00,0
27.07.2022,02:45:00,0
27.07.2022,03:00:00,0
27.07.2022,03:15:00,0
27.07.2022,03:30:00,0
27.07.2022,03:45:00,0
27.07.2022,04:00:00,0
27.07.2022,04:15:00,0
27.07.2022,04:30:00,0
27.07.2022,04:45:00,0
27.07.2022,05:00:00,0
27.07.2022,05:15:00,0
27.07.2022,05:30:00,0
27.07.2022,05:45:00,0
27.07.2022,06:00:00,3.2
27.07.2022,06:15:00,12.8
27.07.2022,06:30:00,20.8
27.07.2022,06:45:00,25.6
27.07.2022,07:00:00,70.4
27.07.2022,07:15:00,113.6
27.07.2022,07:30:00,120
27.07.2022,07:45:00,129.6
27.07.2022,08:00:00,163.2
27.07.2022,08:15:00,288
27.07.2022,08:30:00,393.6
27.07.2022,08:45:00,547.2
27.07.2022,09:00:00,361.6
27.07.2022,09:15:00,345.6
27.07.2022,09:30:00,476.8
27.07.2022,09:45:00,724.8
27.07.2022,10:00:00,841.6
27.07.2022,10:15:00,715.2
27.07.2022,10:30:00,1113.6
27.07.2022,10:45:00,1043.2
27.07.2022,11:00:00,1105.6
27.07.2022,11:15:00,1144
27.07.2022,11:30:00,1195.2
27.07.2022,11:45:00,1043.2
27.07.2022,12:00:00,1222.4
27.07.2022,12:15:00,958.4
27.07.2022,12:30:00,1246.4
27.07.2022,12:45:00,1084.8
27.07.2022,13:00:00,848
27.07.2022,13:15:00,923.2
27.07.2022,13:30:00,593.6
27.07.2022,13:45:00,793.6
27.07.2022,14:00:00,1072
27.07.2022,14:15:00,640
27.07.2022,14:30:00,638.4
27.07.2022,14:45:00,828.8
27.07.2022,15:00:00,862.4
27.07.2022,15:15:00,1233.6
27.07.2022,15:30:00,494.4
27.07.2022,15:45:00,248
27.07.2022,16:00:00,636.8
27.07.2022,16:15:00,1054.4
27.07.2022,16:30:00,716.8
27.07.2022,16:45:00,961.6
27.07.2022,17:00:00,816
27.07.2022,17:15:00,403.2
27.07.2022,17:30:00,548.8
27.07.2022,17:45:00,553.6
27.07.2022,18:00:00,478.4
27.07.2022,18:15:00,491.2
27.07.2022,18:30:00,385.6
27.07.2022,18:45:00,179.2
27.07.2022,19:00:00,227.2
27.07.2022,19:15:00,179.2
27.07.2022,19:30:00,121.6
27.07.2022,19:45:00,76.8
27.07.2022,20:00:00,51.2
27.07.2022,20:15:00,36.8
27.07.2022,20:30:00,25.6
27.07.2022,20:45:00,14.4
27.07.2022,21:00:00,4.8
27.07.2022,21:15:00,0
27.07.2022,21:30:00,0
27.07.2022,21:45:00,0
27.07.2022,22:00:00,0
27.07.2022,22:15:00,0
27.07.2022,22:30:00,0
27.07.2022,22:45:00,0
27.07.2022,23:00:00,0
27.07.2022,23:15:00,0
27.07.2022,23:30:00,0
27.07.2022,23:45:00,0
28.07.2022,00:00:00,0
28.07.2022,00:15:00,0
28.07.2022,00:30:00,0
28.07.2022,00:45:00,0
28.07.2022,01:00:00,0
28.07.2022,01:15:00,0
28.07.2022,01:30:00,0
28.07.2022,01:45:00,0
28.07.2022,02:00:00,0
28.07.2022,02:15:00,0
28.07.2022,02:30:00,0
28.07.2022,02:45:00,0
28.07.2022,03:00:00,0
28.07.2022,03:15:00,0
28.07.2022,03:30:00,0
28.07.2022,03:45:00,0
28.07.2022,04:00:00,0
28.07.2022,04:15:00,0
28.07.2022,04:30:00,0
28.07.2022,04:45:00,0
28.07.2022,05:00:00,0
28.07.2022,05:15:00,0
28.07.2022,05:30:00,0
28.07.2022,05:45:00,0
28.07.2022,06:00:00,4.8
28.07.2022,06:15:00,14.4
28.07.2022,06:30:00,28.8
28.07.2022,06:45:00,41.6
28.07.2022,07:00:00,76.8
28.07.2022,07:15:00,115.2
28.07.2022,07:30:00,163.2
28.07.2022,07:45:00,195.2
28.07.2022,08:00:00,300.8
28.07.2022,08:15:00,331.2
28.07.2022,08:30:00,409.6
28.07.2022,08:45:00,526.4
28.07.2022,09:00:00,574.4
28.07.2022,09:15:00,558.4
28.07.2022,09:30:00,732.8
28.07.2022,09:45:00,804.8
28.07.2022,10:00:00,828.8
28.07.2022,10:15:00,910.4
28.07.2022,10:30:00,972.8
28.07.2022,10:45:00,1008
28.07.2022,11:00:00,1062.4
28.07.2022,11:15:00,1062.4
28.07.2022,11:30:00,1156.8
28.07.2022,11:45:00,1169.6
28.07.2022,12:00:00,1200
28.07.2022,12:15:00,1232
28.07.2022,12:30:00,1200
28.07.2022,12:45:00,1278.4
28.07.2022,13:00:00,1187.2
28.07.2022,13:15:00,1286.4
28.07.2022,13:30:00,1256
28.07.2022,13:45:00,1275.2
28.07.2022,14:00:00,1238.4
28.07.2022,14:15:00,1289.6
28.07.2022,14:30:00,1208
28.07.2022,14:45:00,1240
28.07.2022,15:00:00,902.4
28.07.2022,15:15:00,720
28.07.2022,15:30:00,900.8
28.07.2022,15:45:00,408
28.07.2022,16:00:00,624
28.07.2022,16:15:00,609.6
28.07.2022,16:30:00,742.4
28.07.2022,16:45:00,953.6
28.07.2022,17:00:00,668.8
28.07.2022,17:15:00,379.2
28.07.2022,17:30:00,675.2
28.07.2022,17:45:00,385.6
28.07.2022,18:00:00,251.2
28.07.2022,18:15:00,288
28.07.2022,18:30:00,305.6
28.07.2022,18:45:00,345.6
28.07.2022,19:00:00,169.6
28.07.2022,19:15:00,150.4
28.07.2022,19:30:00,116.8
28.07.2022,19:45:00,83.2
28.07.2022,20:00:00,72
28.07.2022,20:15:00,46.4
28.07.2022,20:30:00,25.6
28.07.2022,20:45:00,16
28.07.2022,21:00:00,4.8
28.07.2022,21:15:00,0
28.07.2022,21:30:00,0
28.07.2022,21:45:00,0
28.07.2022,22:00:00,0
28.07.2022,22:15:00,0
28.07.2022,22:30:00,0
28.07.2022,22:45:00,0
28.07.2022,23:00:00,0
28.07.2022,23:15:00,0
28.07.2022,23:30:00,0
28.07.2022,23:45:00,0
29.07.2022,00:00:00,0
29.07.2022,00:15:00,0
29.07.2022,00:30:00,0
29.07.2022,00:45:00,0
29.07.2022,01:00:00,0
29.07.2022,01:15:00,0
29.07.2022,01:30:00,0
29.07.2022,01:45:00,0
29.07.2022,02:00:00,0
29.07.2022,02:15:00,0
29.07.2022,02:30:00,0
29.07.2022,02:45:00,0
29.07.2022,03:00:00,0
29.07.2022,03:15:00,0
29.07.2022,03:30:00,0
29.07.2022,03:45:00,0
29.07.2022,04:00:00,0
29.07.2022,04:15:00,0
29.07.2022,04:30:00,0
29.07.2022,04:45:00,0
29.07.2022,05:00:00,0
29.07.2022,05:15:00,0
29.07.2022,05:30:00,0
29.07.2022,05:45:00,0
29.07.2022,06:00:00,0
29.07.2022,06:15:00,6.4
29.07.2022,06:30:00,30.4
29.07.2022,06:45:00,62.4
29.07.2022,07:00:00,72
29.07.2022,07:15:00,84.8
29.07.2022,07:30:00,83.2
29.07.2022,07:45:00,147.2
29.07.2022,08:00:00,300.8
29.07.2022,08:15:00,328
29.07.2022,08:30:00,355.2
29.07.2022,08:45:00,475.2
29.07.2022,09:00:00,516.8
29.07.2022,09:15:00,624
29.07.2022,09:30:00,728
29.07.2022,09:45:00,792
29.07.2022,10:00:00,830.4
29.07.2022,10:15:00,913.6
29.07.2022,10:30:00,876.8
29.07.2022,10:45:00,888
29.07.2022,11:00:00,864
29.07.2022,11:15:00,664
29.07.2022,11:30:00,1115.2
29.07.2022,11:45:00,1027.2
29.07.2022,12:00:00,1107.2
29.07.2022,12:15:00,1006.4
29.07.2022,12:30:00,404.8
29.07.2022,12:45:00,651.2
29.07.2022,13:00:00,1185.6
29.07.2022,13:15:00,1243.2
29.07.2022,13:30:00,1228.8
29.07.2022,13:45:00,1235.2
29.07.2022,14:00:00,892.8
29.07.2022,14:15:00,1252.8
29.07.2022,14:30:00,1304
29.07.2022,14:45:00,1129.6
29.07.2022,15:00:00,270.4
29.07.2022,15:15:00,238.4
29.07.2022,15:30:00,396.8
29.07.2022,15:45:00,395.2
29.07.2022,16:00:00,481.6
29.07.2022,16:15:00,638.4
29.07.2022,16:30:00,220.8
29.07.2022,16:45:00,108.8
29.07.2022,17:00:00,24
29.07.2022,17:15:00,27.2
29.07.2022,17:30:00,20.8
29.07.2022,17:45:00,9.6
29.07.2022,18:00:00,9.6
29.07.2022,18:15:00,16
29.07.2022,18:30:00,22.4
29.07.2022,18:45:00,28.8
29.07.2022,19:00:00,24
29.07.2022,19:15:00,35.2
29.07.2022,19:30:00,22.4
29.07.2022,19:45:00,14.4
29.07.2022,20:00:00,22.4
29.07.2022,20:15:00,22.4
29.07.2022,20:30:00,16
29.07.2022,20:45:00,9.6
29.07.2022,21:00:00,0
29.07.2022,21:15:00,0
29.07.2022,21:30:00,0
29.07.2022,21:45:00,0
29.07.2022,22:00:00,0
29.07.2022,22:15:00,0
29.07.2022,22:30:00,0
29.07.2022,22:45:00,0
29.07.2022,23:00:00,0
29.07.2022,23:15:00,0
29.07.2022,23:30:00,0
29.07.2022,23:45:00,0
30.07.2022,00:00:00,0
30.07.2022,00:15:00,0
30.07.2022,00:30:00,0
30.07.2022,00:45:00,0
30.07.2022,01:00:00,0
30.07.2022,01:15:00,0
30.07.2022,01:30:00,0
30.07.2022,01:45:00,0
30.07.2022,02:00:00,0
30.07.2022,02:15:00,0
30.07.2022,02:30:00,0
30.07.2022,02:45:00,0
30.07.2022,03:00:00,0
30.07.2022,03:15:00,0
30.07.2022,03:30:00,0
30.07.2022,03:45:00,0
30.07.2022,04:00:00,0
30.07.2022,04:15:00,0
30.07.2022,04:30:00,0
30.07.2022,04:45:00,0
30.07.2022,05:00:00,0
30.07.2022,05:15:00,0
30.07.2022,05:30:00,0
30.07.2022,05:45:00,0
30.07.2022,06:00:00,0
30.07.2022,06:15:00,0
30.07.2022,06:30:00,0
30.07.2022,06:45:00,0
30.07.2022,07:00:00,0
30.07.2022,07:15:00,0
30.07.2022,07:30:00,0
30.07.2022,07:45:00,0
30.07.2022,08:00:00,0
30.07.2022,08:15:00,0
30.07.2022,08:30:00,0
30.07.2022,08:45:00,0
30.07.2022,09:00:00,0
30.07.2022,09:15:00,0
30.07.2022,09:30:00,414.4
30.07.2022,09:45:00,531.2
30.07.2022,10:00:00,377.6
30.07.2022,10:15:00,593.6
30.07.2022,10:30:00,616
30.07.2022,10:45:00,508.8
30.07.2022,11:00:00,787.2
30.07.2022,11:15:00,916.8
30.07.2022,11:30:00,796.8
30.07.2022,11:45:00,1078.4
30.07.2022,12:00:00,1244.8
30.07.2022,12:15:00,1064
30.07.2022,12:30:00,1102.4
30.07.2022,12:45:00,1041.6
30.07.2022,13:00:00,414.4
30.07.2022,13:15:00,622.4
30.07.2022,13:30:00,446.4
30.07.2022,13:45:00,1022.4
30.07.2022,14:00:00,1035.2
30.07.2022,14:15:00,1032
30.07.2022,14:30:00,464
30.07.2022,14:45:00,572.8
30.07.2022,15:00:00,270.4
30.07.2022,15:15:00,168
30.07.2022,15:30:00,104
30.07.2022,15:45:00,304
30.07.2022,16:00:00,710.4
30.07.2022,16:15:00,609.6
30.07.2022,16:30:00,459.2
30.07.2022,16:45:00,417.6
30.07.2022,17:00:00,408
30.07.2022,17:15:00,481.6
30.07.2022,17:30:00,363.2
30.07.2022,17:45:00,316.8
30.07.2022,18:00:00,124.8
30.07.2022,18:15:00,92.8
30.07.2022,18:30:00,299.2
30.07.2022,18:45:00,112
30.07.2022,19:00:00,100.8
30.07.2022,19:15:00,78.4
30.07.2022,19:30:00,96
30.07.2022,19:45:00,107.2
30.07.2022,20:00:00,56
30.07.2022,20:15:00,41.6
30.07.2022,20:30:00,32
30.07.2022,20:45:00,14.4
30.07.2022,21:00:00,4.8
30.07.2022,21:15:00,0
30.07.2022,21:30:00,0
30.07.2022,21:45:00,0
30.07.2022,22:00:00,0
30.07.2022,22:15:00,0
30.07.2022,22:30:00,0
30.07.2022,22:45:00,0
30.07.2022,23:00:00,0
30.07.2022,23:15:00,0
30.07.2022,23:30:00,0
30.07.2022,23:45:00,0
31.07.2022,00:00:00,0
31.07.2022,00:15:00,0
31.07.2022,00:30:00,0
31.07.2022,00:45:00,0
31.07.2022,01:00:00,0
31.07.2022,01:15:00,0
31.07.2022,01:30:00,0
31.07.2022,01:45:00,0
31.07.2022,02:00:00,0
31.07.2022,02:15:00,0
31.07.2022,02:30:00,0
31.07.2022,02:45:00,0
31.07.2022,03:00:00,0
31.07.2022,03:15:00,0
31.07.2022,03:30:00,0
31.07.2022,03:45:00,0
31.07.2022,04:00:00,0
31.07.2022,04:15:00,0
31.07.2022,04:30:00,0
31.07.2022,04:45:00,0
31.07.2022,05:00:00,0
31.07.2022,05:15:00,0
31.07.2022,05:30:00,0
31.07.2022,05:45:00,0
31.07.2022,06:00:00,3.2
31.07.2022,06:15:00,24
31.07.2022,06:30:00,48
31.07.2022,06:45:00,52.8
31.07.2022,07:00:00,75.2
31.07.2022,07:15:00,100.8
31.07.2022,07:30:00,134.4
31.07.2022,07:45:00,208
31.07.2022,08:00:00,216
31.07.2022,08:15:00,352
31.07.2022,08:30:00,304
31.07.2022,08:45:00,384
31.07.2022,09:00:00,476.8
31.07.2022,09:15:00,531.2
31.07.2022,09:30:00,721.6
31.07.2022,09:45:00,795.2
31.07.2022,10:00:00,680
31.07.2022,10:15:00,849.6
31.07.2022,10:30:00,753.6
31.07.2022,10:45:00,1004.8
31.07.2022,11:00:00,1163.2
31.07.2022,11:15:00,1105.6
31.07.2022,11:30:00,1208
31.07.2022,11:45:00,1272
31.07.2022,12:00:00,1102.4
31.07.2022,12:15:00,862.4
31.07.2022,12:30:00,539.2
31.07.2022,12:45:00,1201.6
31.07.2022,13:00:00,1353.6
31.07.2022,13:15:00,1001.6
31.07.2022,13:30:00,1225.6
31.07.2022,13:45:00,1252.8
31.07.2022,14:00:00,1356.8
31.07.2022,14:15:00,1121.6
31.07.2022,14:30:00,470.4
31.07.2022,14:45:00,555.2
31.07.2022,15:00:00,740.8
31.07.2022,15:15:00,588.8
31.07.2022,15:30:00,424
31.07.2022,15:45:00,560
31.07.2022,16:00:00,388.8
31.07.2022,16:15:00,235.2
31.07.2022,16:30:00,480
31.07.2022,16:45:00,556.8
31.07.2022,17:00:00,520
31.07.2022,17:15:00,609.6
31.07.2022,17:30:00,737.6
31.07.2022,17:45:00,470.4
31.07.2022,18:00:00,393.6
31.07.2022,18:15:00,312
31.07.2022,18:30:00,321.6
31.07.2022,18:45:00,243.2
31.07.2022,19:00:00,225.6
31.07.2022,19:15:00,182.4
31.07.2022,19:30:00,144
31.07.2022,19:45:00,115.2
31.07.2022,20:00:00,62.4
31.07.2022,20:15:00,49.6
31.07.2022,20:30:00,19.2
31.07.2022,20:45:00,8
31.07.2022,21:00:00,0
31.07.2022,21:15:00,0
31.07.2022,21:30:00,0
31.07.2022,21:45:00,0
31.07.2022,22:00:00,0
31.07.2022,22:15:00,0
31.07.2022,22:30:00,0
31.07.2022,22:45:00,0
31.07.2022,23:00:00,0
31.07.2022,23:15:00,0
31.07.2022,23:30:00,0
31.07.2022,23:45:00,0
